payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_item_discount,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,shipping_duration,high_volume_customer,high_profit_margin
1,0.8052160820338516,0.0998457342055161,48.0,45,439,0,0,30,33024.66,7.0,3,40.658924,-80.20064,2,1439,90,2801.0527,2017-03-27 00:00:00+01:00,0.004,0.01,0.0954773869346733,0.3,0.0,199.99,0.0991875808538162,66.819595,3,224,1,48.0,66,199.99,2017-04-03 00:00:00+01:00,3,0,7.0,0,0
3,0.8124207909422869,0.1675410701179948,45.0,18,489,0,2,38,84118.15,7.0,3,26.255056,-104.703186,1,1527,51,289.03513,2016-08-30 00:00:00+01:00,0.12496,0.15,0.1959748743718593,0.28,0.0,399.98,0.1699778680465718,101.21215,8,908,4,45.0,23,399.98,2016-08-08 00:00:00+01:00,3,-1,-22.0,0,0
1,0.824398100728016,0.1820365334774864,67.23585,2,64,1,0,34,725.0,5.0,3,18.246592,-66.03706,3,1952,64,16999.32,,0.35411948,0.25,0.2251266984924623,0.47,0.0,491.11475,0.1761914618369987,145.06508,13,790,1,63.0,31,452.04,,3,1,11.0,0,1
3,0.8053046758376777,0.0629718328328621,18.0,33,113,0,1,9,31571.496,4.0,0,32.94401,-84.53035,2,478,90,8836.723,2017-05-24 00:00:00+01:00,0.0,0.0,0.0603015075376884,0.49,0.0,129.99,0.0636487089262613,63.598984,3,341,6,18.0,52,129.99,2017-07-13 00:00:00+01:00,3,1,50.0,0,1
1,0.801214800771651,0.0461467414334521,17.0,12,408,0,0,3,92663.09,4.0,0,33.942184,-117.754005,1,1854,48,10746.742,2015-08-12 00:00:00+01:00,0.04,0.15,0.0251256281407035,0.47,0.25,119.98,0.0484428641655886,47.9699,22,409,1,17.0,67,59.99,,2,1,11.0,0,1
1,0.7982211377259261,0.0427964386373556,24.0,46,64,1,2,34,725.0,5.0,6,18.289248,-66.37058,3,509,64,9332.272,,0.0104,0.04,0.0201055276381909,0.35,0.25,100.0,0.0463066131953428,29.428139,13,224,2,24.0,55,50.0,,0,1,11.0,0,1
1,0.7838467813425809,0.0805734669122448,9.0,10,316,0,0,20,29122.436,3.0,5,42.8359,-81.69522,1,2109,48,12297.396,2017-09-30 00:00:00+01:00,0.07198,0.17,0.0452261306532663,-0.23,0.25,199.98276,0.083048129366106,-33.370693,22,47,1,9.0,57,99.99,,1,1,11.0,0,0
0,0.8062730611120043,0.1261254605194472,43.0,9,64,1,2,34,725.0,7.0,3,18.212944,-66.037056,2,1892,40,71.12126,2015-04-28 00:00:00+01:00,0.08507885,0.13,0.1457236180904522,0.26,0.0,299.98,0.1265148771021992,70.68219,3,778,0,43.0,20,299.98,2015-05-02 00:00:00+01:00,3,1,4.0,0,0
3,0.8068920377557817,0.1820365334774864,45.0,18,114,0,2,38,75764.75,7.0,3,29.80631,-97.33196,2,282,28,2019.3977,2015-05-19 00:00:00+01:00,0.096,0.11709944,0.1959748743718593,0.16,0.0,399.98,0.1824010349288486,72.565994,12,801,4,45.0,23,399.98,2015-07-02 00:00:00+01:00,3,-1,44.0,0,0
2,0.8203400959970604,0.1309438457252638,17.0,12,64,1,0,34,725.0,4.0,0,18.295404,-66.37058,1,931,52,4625.5156,,0.054,0.1,0.0251256281407035,0.48,1.0,299.95,0.1327194980595084,130.49059,22,653,5,17.0,67,59.99,2015-04-05 00:00:00+01:00,0,-1,11.0,0,1
1,0.8207704315274557,0.1276785458793927,43.0,9,263,0,0,13,60621.574,7.0,3,41.898098,-88.255974,2,2169,40,4859.9062,2017-05-05 00:00:00+01:00,0.072,0.121702775,0.1457236180904522,0.48,0.0,299.98,0.1327224010349288,128.78882,3,778,1,43.0,20,299.98,2017-05-18 00:00:00+01:00,1,1,13.0,0,1
0,0.7764215419240751,0.1911121741485713,45.0,18,64,1,0,34,725.0,7.0,3,18.204826,-66.37052,2,940,90,1030.5256,2015-03-31 00:00:00+01:00,0.050988488,0.06,0.1959748743718593,-0.16,0.0,399.98,0.1908635135834411,-65.20353,3,415,0,45.0,23,399.98,2015-04-04 00:00:00+01:00,2,1,4.0,0,0
2,0.8011454022460557,0.0495117597133341,18.0,33,64,1,0,34,725.0,4.0,0,18.206247,-66.37051,2,1367,90,3779.1877,2015-08-13 00:00:00+01:00,0.052,0.2,0.0603015075376884,0.45,0.0,129.99,0.0474744113842173,42.26535,3,341,5,18.0,52,129.99,,3,1,11.0,0,1
3,0.7881840980180511,0.0803939975450006,17.0,12,114,0,0,38,75020.125,4.0,0,29.027878,-98.18487,2,1557,31,3790.4292,,0.038989052,0.09,0.0251256281407035,0.0,0.5,179.97,0.0809557567917205,-5.951528,1,562,6,17.0,67,59.99,,3,0,11.0,0,0
1,0.7955023381484969,0.0733189120108176,24.0,46,524,0,0,41,28332.986,5.0,6,44.168053,-96.7508,2,1646,90,10790.708,,0.004,0.02,0.0201055276381909,0.13,0.5,150.0,0.0737235860284605,18.972923,3,584,1,24.0,55,50.0,,3,-1,11.0,0,0
0,0.8074899249018211,0.1354439726791204,17.0,12,109,0,0,38,78493.95,4.0,0,28.633772,-104.7719,1,1020,12,2410.0679,2015-07-02 00:00:00+01:00,0.056,0.12,0.0251256281407035,0.26,1.0,299.95,0.1327244501940492,72.74123,22,903,0,17.0,67,59.99,2015-06-13 00:00:00+01:00,3,-1,-19.0,0,0
1,0.8069824747950302,0.0877831894162815,48.0,45,63,0,0,3,92829.33,7.0,3,34.03224,-118.24777,2,2192,31,10892.906,2017-06-30 00:00:00+01:00,0.048,0.12,0.0954773869346733,0.41451508,0.0,199.99,0.0892400724450194,73.41413,1,787,2,48.0,66,199.99,2017-08-25 00:00:00+01:00,3,-1,56.0,0,1
3,0.8052320203017707,0.09610652071596,3.4206953,31,64,1,0,34,725.0,2.0,4,18.27311,-66.37059,2,1960,107,5514.7266,,0.085160514,0.2,0.0201055276381909,0.31,0.75,250.0,0.0995926209573092,61.94633,12,935,6,6.0,33,50.0,,3,0,11.0,0,1
1,0.7918463509634155,0.0335611661583292,17.0,17,126,0,1,3,93998.43,3.0,5,37.94709,-122.23936,1,1466,125,2149.7324,2015-09-04 00:00:00+01:00,0.05099609,0.25,0.0104245437185929,0.09,0.5,90.50398,0.0326527710219922,9.822314,17,529,2,17.0,103,31.99,2015-07-18 00:00:00+01:00,3,1,-48.0,0,0
1,0.766449284615208,0.14786578752772,43.0,9,341,0,0,13,77770.65,7.0,3,33.779636,-97.02295,1,2288,97,10842.724,2015-09-05 00:00:00+01:00,0.013,0.02,0.1457236180904522,-0.24,0.0,299.98,0.1498007761966365,-111.60245,22,651,1,43.0,20,299.98,,3,0,11.0,0,0
0,0.8254945456215694,0.2106660986488199,9.0,10,64,1,0,34,725.0,3.0,5,18.283358,-66.37056,2,229,18,2941.938,2017-05-20 00:00:00+01:00,0.16,0.18,0.0452261306532663,0.36,1.0,499.95,0.2067274928848642,148.1637,12,488,0,9.0,57,99.99,2017-05-18 00:00:00+01:00,3,1,-2.0,0,1
2,0.7916746333509405,0.0453708303415257,41.0,0,67,0,1,20,30084.947,6.0,8,42.01911,-82.2412,1,1636,48,2443.188,2017-06-27 00:00:00+01:00,0.0416,0.18,0.007537688442211,0.08,0.75,111.322266,0.0441589650711513,7.348744,22,725,5,43.0,41,24.99,2017-07-20 00:00:00+01:00,3,1,23.0,0,0
2,0.792460908756861,0.0201562151443964,24.0,46,121,0,0,29,13453.473,5.0,6,40.6479,-73.9525,1,2084,125,12276.603,2015-07-22 00:00:00+01:00,0.005,0.05,0.0201055276381909,0.18,0.0,50.0,0.0209521345407503,7.881036,17,349,5,24.0,55,50.0,2015-05-30 00:00:00+01:00,3,1,-53.0,0,0
0,0.7945249725558643,0.0140294580264595,75.0,44,239,0,1,13,60628.082,9.0,2,41.888298,-88.27676,3,1496,46,20261.43,,0.008481124,0.12,0.0150753768844221,0.48,0.0,39.75,0.0144198809831824,17.857769,15,174,0,75.0,24,39.99,,2,1,11.0,0,1
1,0.8103074937418184,0.124568342314517,43.0,9,107,0,1,33,60623.715,7.0,3,39.69397,-96.68813,2,2739,39,10030.879,2015-05-16 00:00:00+01:00,0.1,0.17,0.1457236180904522,0.34,0.0,299.98,0.1249446468305304,87.32059,12,294,1,43.0,20,299.98,2015-09-17 00:00:00+01:00,3,-1,124.0,0,1
0,0.799450258365294,0.1013438714054267,70.34577,32,343,0,0,3,92382.305,4.0,0,33.064507,-117.81088,3,1350,64,16133.51,,0.0111566724,0.02,0.1220552763819095,0.2,0.0,239.96,0.1125433686934023,38.64392,13,361,0,71.78026,46,252.88,,2,1,11.0,0,0
3,0.7935522249270835,0.0592703127249919,18.0,33,64,1,1,34,725.0,4.0,0,18.200071,-66.37053,3,1138,103,10633.1045,2016-04-14 00:00:00+01:00,0.012,0.06,0.0603015075376884,0.08,0.0,129.99,0.0596941474773609,12.364171,13,728,4,18.0,52,129.99,2016-08-03 00:00:00+01:00,2,0,111.0,0,0
2,0.797960263647429,0.0679658512850837,18.0,33,243,0,1,3,92104.18,4.0,0,34.266533,-118.286026,1,2324,48,5542.329,2017-06-26 00:00:00+01:00,0.0,0.0,0.0603015075376884,0.27,0.0,129.99,0.0659673738680465,34.38117,22,25,5,18.0,52,129.99,2017-08-08 00:00:00+01:00,0,1,43.0,0,0
3,0.8050753728498267,0.0918824805695898,48.0,45,280,0,2,3,90065.945,7.0,3,33.71825,-117.97903,4,2724,143,7333.3965,2016-09-10 00:00:00+01:00,0.0479799999999999,0.12,0.0954773869346733,0.34,0.0,199.99,0.0902975420439844,54.715176,6,533,4,48.0,66,199.99,2016-09-12 00:00:00+01:00,3,-1,2.0,0,1
3,0.7952592924235813,0.0970158211325009,46.0,29,441,0,0,33,27508.781,7.0,3,37.35679,-75.1595,4,737,143,5572.6934,2016-04-27 00:00:00+01:00,0.079986054,0.17,0.0200954773869346,0.08,1.0,249.9,0.1031949133247089,18.825365,21,589,4,46.0,63,49.98,2016-07-16 00:00:00+01:00,2,0,80.0,0,0
1,0.7983747176354409,0.038631017627116,29.0,37,280,0,2,8,33071.26,5.0,6,25.79094,-82.05465,3,1881,6,10763.924,,0.005507369,0.0309714,0.0150753768844221,0.4426234,0.25,79.955574,0.039058214747736,43.16939,11,951,1,29.0,97,39.99,,3,-1,11.0,0,1
3,0.8010067186459362,0.0629718328328621,29.0,37,64,1,1,34,725.0,5.0,6,18.35904,-66.37058,2,733,31,8915.85,2015-04-09 00:00:00+01:00,0.052284934,0.17,0.0150753768844221,0.34,0.75,159.9511,0.0627166882276843,47.49702,1,713,6,33.0,97,39.99,2015-04-21 00:00:00+01:00,3,1,12.0,0,1
2,0.809842479847507,0.140103228758957,17.0,12,64,1,1,34,725.0,4.0,0,18.279612,-66.37056,3,1730,123,5685.9497,2016-08-07 00:00:00+01:00,0.02,0.04,0.0251256281407035,0.3,1.0,299.95,0.1428150064683053,88.20233,20,174,5,17.0,67,59.99,,3,1,11.0,0,0
3,0.7357466734033025,0.1778949725176316,43.0,9,273,0,0,3,95126.27,7.0,3,36.707268,-121.370735,2,1715,18,3839.5059,2015-06-02 00:00:00+01:00,0.0078,0.01,0.0954773869346733,-0.73,0.0,299.98,0.1679120310478654,-238.63219,12,803,4,43.0,20,199.99,2015-06-29 00:00:00+01:00,1,1,27.0,0,0
1,0.8182004822818822,0.1211936172511354,43.0,9,64,1,0,34,725.0,7.0,3,18.201015,-66.37051,1,980,70,2735.8113,2017-07-06 00:00:00+01:00,0.103739014,0.18,0.1457236180904522,0.47,0.0,299.98,0.1228999741267788,121.321205,17,280,1,43.0,20,299.98,2017-05-26 00:00:00+01:00,3,1,-41.0,0,1
2,0.7936330512367086,0.026733174434133,17.0,12,257,0,2,2,90013.83,4.0,0,33.921913,-107.80319,2,436,18,11696.676,2015-05-26 00:00:00+01:00,0.0,0.0,0.0251256281407035,0.21,0.0,59.99,0.0280148357050452,13.734434,12,90,5,17.0,67,59.99,2015-06-03 00:00:00+01:00,0,1,8.0,0,0
1,0.7950034891945893,0.0186509026901228,46.0,29,217,0,1,3,95822.09,7.0,3,38.858776,-121.94306,4,2634,143,8448.073,2016-09-13 00:00:00+01:00,0.005,0.06,0.0200954773869346,0.41,0.0,49.98,0.0199181578266494,17.124308,21,165,1,46.0,63,49.98,2016-10-20 00:00:00+01:00,2,1,37.0,0,1
2,0.8099057001125325,0.1183858149366946,43.0,9,64,1,1,34,725.0,7.0,3,18.21952,-66.37053,1,1612,48,4176.2656,2015-07-12 00:00:00+01:00,0.1,0.18,0.1457236180904522,0.34,0.0,299.98,0.1241738680465718,85.54567,22,725,5,43.0,20,299.98,,3,0,11.0,0,1
3,0.7928280660496521,0.1245723751595017,43.0,9,280,0,0,3,88822.63,7.0,3,33.41742,-118.15924,3,1881,6,9676.596,2016-05-03 00:00:00+01:00,0.096,0.16,0.1457236180904522,0.06,0.0,299.98,0.1265113531694696,11.487372,11,101,6,43.0,20,299.98,2016-05-28 00:00:00+01:00,0,1,25.0,0,0
3,0.7929716744367636,0.085100218926122,48.0,45,369,0,2,38,78223.54,7.0,3,29.393942,-96.8302,3,2021,66,12078.0,2016-04-09 00:00:00+01:00,0.048,0.12,0.0954773869346733,0.11,0.0,199.99,0.0892592186287192,9.273839,13,381,6,48.0,66,199.99,2016-07-12 00:00:00+01:00,3,-1,94.0,0,0
1,0.7428185908182716,0.1696118505979221,45.0,18,498,0,0,33,28614.65,7.0,3,42.477077,-79.44011,3,370,6,4273.179,2015-09-18 00:00:00+01:00,0.128,0.13589746,0.1959748743718593,-0.73,0.0,399.98,0.1720517464424321,-267.7506,11,736,1,45.0,23,399.98,,3,-1,11.0,0,0
2,0.7978017973038146,0.0548957889611453,29.0,37,64,1,1,34,725.0,5.0,6,18.261984,-66.037056,2,1491,99,523.6361,2017-04-02 00:00:00+01:00,0.08,0.25,0.0150753768844221,0.28,0.75,129.99,0.0532988357050452,32.116043,3,537,5,29.0,97,39.99,,0,1,11.0,0,0
1,0.8111019268309487,0.1261248185774985,43.0,9,405,0,0,3,92123.664,7.0,3,33.874638,-117.99826,3,1739,85,2765.5503,,0.072,0.13,0.1457236180904522,0.34,0.0,299.98,0.1265148771021992,93.78218,15,155,1,43.0,20,299.98,,3,-1,11.0,0,1
1,0.7995644213765702,0.0582608072410273,29.0,37,64,1,0,34,725.0,5.0,6,18.222315,-66.37055,2,2067,90,3709.5413,,0.0077603044,0.04,0.0150753768844221,0.33,0.5,119.98,0.0597723156532988,38.536507,3,663,1,29.0,97,39.99,,3,-1,11.0,0,1
2,0.8104150483430173,0.0940335400317727,48.0,45,168,0,0,3,91169.6,7.0,3,33.62282,-117.97315,3,2685,65,1032.2595,2016-04-02 00:00:00+01:00,0.016488316,0.04,0.0954773869346733,0.47,0.0,199.99,0.0954534592496766,88.90247,15,414,5,48.0,66,199.99,,3,1,11.0,0,1
2,0.8002904944537583,0.1276754241778193,43.0,9,64,1,1,34,725.0,7.0,3,18.281357,-66.37061,1,895,114,9674.923,,0.104,0.17,0.1457236180904522,0.18,0.0,299.98,0.1250511358344114,46.355625,8,103,5,43.0,20,299.98,2017-08-07 00:00:00+01:00,3,1,11.0,0,0
3,0.7978291422272237,0.035895158885804,24.0,46,64,1,2,34,725.0,5.0,6,18.210873,-66.37058,4,1426,143,4877.383,2016-06-18 00:00:00+01:00,0.033,0.16,0.0201055276381909,0.36,0.25,101.02439,0.039058214747736,32.098194,21,165,6,24.0,55,50.0,2016-04-20 00:00:00+01:00,3,0,-59.0,0,1
0,0.7963826975633282,0.0264225573621439,12.0,33,157,0,0,2,85399.195,3.0,5,33.53783,-117.17292,4,2669,143,9552.879,2016-08-01 00:00:00+01:00,0.026,0.12,0.0251256281407035,0.36,0.0,71.80201,0.025213640362225,21.57699,18,397,0,13.0,57,59.99,2016-05-30 00:00:00+01:00,3,-1,-63.0,0,1
1,0.7974231495303493,0.0950383551979503,48.0,45,64,1,1,34,725.0,7.0,3,18.234034,42.495842,3,22,6,57.196865,,0.0192,0.05,0.0954773869346733,0.15905297,0.0,199.99,0.0964906235446313,28.833498,11,835,1,48.0,66,199.99,,3,1,11.0,0,0
2,0.7679366603127943,0.1686506098299934,45.0,18,280,0,0,28,85027.85,7.0,3,36.69146,-111.973495,1,1671,48,9464.46,2017-07-23 00:00:00+01:00,0.11998,0.15,0.1959748743718593,-0.23,0.0,399.98,0.1720517464424321,-109.04244,22,497,5,45.0,23,399.98,2017-08-25 00:00:00+01:00,2,1,33.0,0,0
2,0.7836480559446983,0.0919554859354096,17.0,12,64,1,0,34,725.0,4.0,0,18.247086,-66.37053,1,108,82,9188.271,2016-10-06 00:00:00+01:00,0.0,0.0,0.0251256281407035,-0.1900563,0.5,179.97,0.0884218628719275,-27.442102,10,933,5,17.0,67,59.99,2016-08-07 00:00:00+01:00,0,1,-60.0,0,0
3,0.8055262347564477,0.0632329064818689,18.0,33,385,0,0,33,28209.79,4.0,0,40.122643,-76.72049,0,485,86,5597.446,,0.0,0.0,0.0603015075376884,0.5,0.0,129.99,0.0627166882276843,67.64384,2,811,6,18.0,52,129.99,,3,-1,11.0,0,1
0,0.8159352065774063,0.1944612163570507,45.0,18,385,0,0,38,70333.17,7.0,3,28.055115,-92.40544,1,1003,142,8651.363,2017-08-30 00:00:00+01:00,0.0416,0.04,0.1959748743718593,0.29,0.0,399.98,0.1948201811125485,110.894966,10,281,0,45.0,23,399.98,2017-09-25 00:00:00+01:00,1,0,26.0,0,0
2,0.8096907930092093,0.1261179850019147,43.0,9,3,0,0,12,92015.95,7.0,3,43.633053,-118.02531,1,33,70,10736.534,2015-10-11 00:00:00+01:00,0.128,0.18,0.1457236180904522,0.34,0.0,299.98,0.1234168382923674,81.602005,17,46,5,43.0,20,299.98,2015-10-21 00:00:00+01:00,2,1,10.0,0,1
3,0.8050825919206301,0.0596068145529801,46.0,29,64,1,2,34,725.0,7.0,3,18.278267,-66.370544,1,2550,7,4620.2515,2017-07-16 00:00:00+01:00,0.040249428,0.15,0.0200954773869346,0.5,0.5,150.0,0.0606985769728331,63.959045,22,930,6,46.0,63,49.98,2017-08-23 00:00:00+01:00,3,1,38.0,0,1
3,0.7379736237742002,0.0655548156875483,37.0,17,396,0,0,8,33012.508,6.0,8,25.81455,-80.18613,2,71,18,9313.289,2015-05-16 00:00:00+01:00,0.006,0.03,0.0201055276381909,-1.55,0.5,157.70906,0.0721914618369987,-235.13985,12,708,6,35.121357,92,50.0,2015-05-22 00:00:00+01:00,1,1,6.0,0,0
2,0.7938685317961556,0.0111651570550995,29.0,46,64,1,0,34,725.0,5.0,6,18.239399,-66.37058,1,1963,97,3227.1572,2015-08-14 00:00:00+01:00,0.01,0.13,0.0100767673366834,0.47,0.0,39.75,0.0117111187580853,14.562761,22,435,5,29.0,90,30.0,2015-07-21 00:00:00+01:00,2,1,-24.0,0,1
1,0.7933277061755046,0.014370901772063,29.0,37,79,0,2,26,2147.5125,5.0,6,40.72822,-75.05036,1,1988,52,827.3492,2015-09-17 00:00:00+01:00,0.0079759784,0.07,0.0150753768844221,0.34,0.0,39.99,0.0150563311772315,12.264194,22,653,2,30.0,97,39.99,,3,-1,11.0,0,1
1,0.7932016503226695,0.0171028027341827,24.0,46,15,0,0,3,91970.99,5.0,6,32.94137,-117.291466,1,423,142,846.36475,2017-07-01 00:00:00+01:00,0.0182,0.2,0.0201055276381909,0.27,0.0,50.0,0.0168124191461837,12.407573,10,281,1,24.0,55,50.0,2017-07-21 00:00:00+01:00,1,1,20.0,0,0
2,0.791460275359989,0.0013699237911057,43.0,35,363,0,1,26,55164.832,6.0,8,33.86091,-117.048195,4,1048,143,731.11786,2016-06-07 00:00:00+01:00,0.006,0.16,0.0043231055276381,0.38,0.0,15.699316,0.0023277117723156,8.803008,18,886,5,38.846096,29,19.99,2016-07-24 00:00:00+01:00,3,-1,47.0,0,1
3,0.7995779404267046,0.0935158449117909,24.0,46,510,0,1,3,95137.016,5.0,6,34.155903,-121.334946,4,839,143,11707.75,2016-07-24 00:00:00+01:00,0.044,0.12,0.0201055276381909,0.23,0.75,200.0,0.0892415679172057,41.18893,18,674,4,24.0,55,50.0,2016-04-13 00:00:00+01:00,2,0,-102.0,0,0
0,0.8029955584135222,0.0543729168899636,29.0,37,33,0,0,21,48095.24,5.0,6,45.343895,-90.034744,0,1247,34,1624.4797,,0.022405602,0.09,0.0150753768844221,0.49,0.5,119.992226,0.0553169469598965,53.668453,2,474,0,29.0,97,39.99,,3,1,11.0,0,1
3,0.7679884238568772,0.2444434791386193,9.0,10,261,0,0,28,80230.83,3.0,5,36.030735,-104.05437,2,1464,31,4706.773,2017-06-16 00:00:00+01:00,0.016,0.01,0.0452261306532663,-0.3,1.0,499.95,0.246608745148771,-104.447784,1,218,4,9.0,57,99.99,2017-10-15 00:00:00+01:00,3,1,121.0,0,0
2,0.79124992972464,0.016899099022982,29.0,37,370,0,1,3,92798.09,5.0,6,33.045605,-117.17097,1,1640,37,1474.6691,2016-07-20 00:00:00+01:00,0.0,0.0,0.0150753768844221,0.090259366,0.0,39.99,0.0167088486416558,3.7589116,22,250,5,29.0,97,39.99,2016-10-13 00:00:00+01:00,3,1,85.0,0,0
1,0.8122615230921159,0.140103228758957,43.0,9,10,0,0,3,91923.805,7.0,3,31.681425,-115.630264,4,649,143,1988.9224,2016-05-20 00:00:00+01:00,0.02,0.03,0.1457236180904522,0.33,0.0,299.98,0.145143596377749,91.26027,21,795,1,43.0,20,299.98,2016-08-04 00:00:00+01:00,2,0,76.0,0,1
2,0.8039614344441127,0.0805589507410805,48.0,45,469,0,1,13,55105.7,7.0,3,41.49269,-86.21026,2,2392,61,3853.72,2017-03-30 00:00:00+01:00,0.072,0.2,0.0954773869346733,0.36,0.0,199.99,0.078917490297542,62.9818,3,301,5,48.0,66,199.99,2017-07-29 00:00:00+01:00,3,1,121.0,0,1
0,0.7887426764347886,0.0869673847384093,48.0,45,531,0,0,24,19994.766,7.0,3,39.960464,-81.364365,1,2510,125,2817.196,2015-09-09 00:00:00+01:00,0.05,0.12,0.0954773869346733,-0.01,0.0,199.99,0.0892567968952134,-9.103081,17,916,0,48.0,66,199.99,2015-10-01 00:00:00+01:00,0,1,22.0,0,0
3,0.7936746735410973,0.060947670798489,18.0,33,64,1,1,34,725.0,4.0,0,18.208202,-66.370575,4,539,143,4948.3276,2016-06-20 00:00:00+01:00,0.008,0.012206868,0.0603015075376884,0.11,0.0,129.99,0.0620439844760672,10.766471,9,165,4,18.0,52,129.99,2016-05-04 00:00:00+01:00,3,-1,-47.0,0,0
1,0.793975474588338,0.0784849087818972,24.0,46,332,0,0,26,10023.169,5.0,6,40.705368,-75.079254,4,460,143,6110.4604,2016-05-20 00:00:00+01:00,0.064,0.15,0.0201055276381909,0.1,0.75,199.99,0.0820186804657179,16.774261,18,886,1,24.0,55,50.0,2016-06-28 00:00:00+01:00,3,1,39.0,0,0
1,0.7932950811841168,0.0733264185900573,24.0,46,64,1,0,34,725.0,5.0,6,18.223827,-66.3706,1,2471,52,8691.411,2017-09-16 00:00:00+01:00,0.06,0.17,0.0201055276381909,0.08,0.75,199.99,0.0737386804657179,13.183958,22,773,2,24.0,55,50.0,2017-10-03 00:00:00+01:00,2,1,17.0,0,0
2,0.8210921525848013,0.1447469539851942,43.0,9,64,1,0,34,725.0,7.0,3,18.223892,-71.29632,1,1601,142,3036.006,2017-07-14 00:00:00+01:00,0.016,0.03,0.1457236180904522,0.47,0.0,299.98,0.1497985510996119,135.17535,10,281,5,43.0,20,299.98,2017-08-27 00:00:00+01:00,3,1,44.0,0,1
3,0.7917466982063707,0.023990765814163,17.0,12,64,1,1,34,725.0,4.0,0,18.25752,-66.37051,1,1375,48,2567.3508,2015-08-02 00:00:00+01:00,0.013,0.12,0.0251256281407035,0.1,0.0,59.99,0.0234647503234152,4.1318183,22,409,6,17.0,67,59.99,2015-09-11 00:00:00+01:00,0,1,40.0,0,0
3,0.7938527221367384,0.0474741790214512,5.425494,31,64,1,1,34,725.0,2.0,4,18.268274,-66.3706,1,1168,135,11041.692,2017-05-11 00:00:00+01:00,0.008,0.03,0.0452261306532663,0.15,0.0,100.0,0.0499353169469598,16.333233,22,518,4,6.0,96,59.99,2017-06-16 00:00:00+01:00,0,1,36.0,0,0
0,0.7910008682451829,0.0169021441056777,46.0,29,221,0,0,19,80910.38,7.0,3,37.70166,-104.60982,4,2612,143,3828.9224,,0.02,0.16,0.0200954773869346,0.13,0.0,49.98,0.0173402328589909,-12.866318,6,629,0,46.0,63,49.98,2016-05-22 00:00:00+01:00,3,0,11.0,0,0
3,0.7020682130307971,0.0461467414334521,9.0,10,64,1,0,34,725.0,3.0,5,18.28686,-66.37061,2,651,90,5892.372,,0.005,0.02,0.0452261306532663,-2.6597397,0.0,100.0,0.0499353169469598,-364.47977,3,108,6,9.0,57,99.99,,3,-1,11.0,0,0
2,0.7948933849298395,0.015697023379067,29.0,37,64,1,0,34,725.0,5.0,6,18.247097,-66.370605,3,2019,64,6049.689,,0.0,0.0,0.0150753768844221,0.47,0.0,39.99,0.0168124191461837,19.458986,13,633,5,29.0,97,39.99,2016-10-25 00:00:00+01:00,3,1,11.0,0,1
0,0.7327307397285442,0.0935210218629907,48.0,45,212,0,2,3,90807.914,7.0,3,32.278294,-112.01788,2,2196,37,11817.749,2015-05-29 00:00:00+01:00,0.032,0.061790187,0.0954773869346733,-1.5,0.0,199.99,0.0923673997412677,-276.5453,1,789,0,48.0,66,199.99,2015-09-06 00:00:00+01:00,3,1,100.0,0,0
0,0.7936420641664561,0.1986027773169054,45.0,18,64,1,0,34,725.0,7.0,3,18.265594,-66.370544,3,1457,27,7691.2417,,0.012,0.01,0.1959748743718593,0.08,0.0,399.98,0.1991317619663648,10.221596,7,47,0,45.0,23,399.98,,3,-1,11.0,0,0
1,0.7811188732976598,0.0867549174842176,46.0,29,501,0,2,2,84054.2,7.0,3,32.71341,-106.67273,4,1417,143,11987.524,2016-06-29 00:00:00+01:00,0.07198,0.16,0.0200954773869346,-0.23,0.75,199.92,0.0840879689521345,-30.74135,14,300,2,46.0,63,49.98,2016-05-21 00:00:00+01:00,3,-1,-39.0,0,0
2,0.7913750627425763,0.0427678308050254,29.0,37,64,1,2,34,725.0,5.0,6,18.259007,-66.37054,2,2561,56,11961.813,2015-04-19 00:00:00+01:00,0.0096,0.05,0.0150753768844221,0.05,0.25,79.98,0.042505640362225,1.6057937,3,346,5,29.0,97,39.99,2015-07-05 00:00:00+01:00,3,-1,77.0,0,0
3,0.7970039018900856,0.0306869854932995,17.0,12,220,0,2,26,14598.585,4.0,0,42.32565,-78.705734,3,206,135,1689.2533,,0.0078,0.05,0.0251256281407035,0.47,0.0,59.99,0.0265459249676584,28.122665,15,99,4,17.0,67,59.99,,3,1,11.0,0,1
2,0.7864908901545599,0.0508577670252869,17.0,12,86,0,2,13,55111.355,4.0,0,41.894814,-87.73786,2,444,28,3927.291,,0.02,0.09,0.0251256281407035,-0.06,0.25,119.98,0.0519534282018111,-21.127913,12,646,5,17.0,67,59.99,,2,1,11.0,0,0
1,0.8074353581517121,0.1199234729820647,43.0,9,64,1,0,34,725.0,7.0,3,18.22377,-66.37062,4,1093,143,10848.047,,0.108,0.18,0.1457236180904522,0.29,0.0,299.98,0.122964532988357,69.76759,18,20,1,43.0,20,299.98,2016-06-25 00:00:00+01:00,3,-1,11.0,0,0
